generation,evals,sigma,best_f,best_x,mean,best_f_gen,best_x_gen,f_gen_min,f_gen_mean,f_gen_std
285,7410,0.002541565729029871,6.236858695745468,"[-0.9358987317980907, -0.369838481051587, -0.25665191957932515, -0.4814072537807638, -0.21664598030806137, -0.12399199526924264, 0.8164952487267113, -0.6285335663737709, -0.4126073802373887, -0.008602143284264027, -0.3856947606846615, -0.07888386379884929, 0.03403090417787231, 0.9882290025445942, 0.47866349910173356, -0.040422649430091, -0.6571135651562003, 0.006188768774332629, -0.007954129260609523, -0.00080870683563805, 0.9535382276449803]","[-0.9382338742079315, -0.3693152866126457, -0.25201146978611577, -0.48291861669243574, -0.21202262159189783, -0.12788474407435954, 0.8223707800855298, -0.6296354402206461, -0.4143951916076629, -0.0070370455115070125, -0.38779323155110357, -0.08251618467330504, 0.03251981371996162, 1.0965232498055113, 0.47802813242317854, -0.03936915209718028, -0.65702446542657, 0.003098536953830091, -0.00804220656528274, -0.0015278741974896726, 1.1508178024988074]",6.269549481570721,"[-0.9381589383784659, -0.36623212887742973, -0.2537692024368121, -0.4860595437821216, -0.2118319502752649, -0.13276639104881496, 0.8248456615453165, -0.6282350777480334, -0.41183487558632487, -0.006962571998448616, -0.38706852746577314, -0.08401046414430245, 0.03095601844401493, 0.9892179100278838, 0.4778669087673955, -0.03855818998777953, -0.6571204146062796, 0.0029502280106767785, -0.007940338735734763, -0.0018088422302699754, 0.9488396886723166]",6.269549481570721,6.375101345949448,0.093276763620994
286,7436,0.0023114058634054967,6.236858695745468,"[-0.9358987317980907, -0.369838481051587, -0.25665191957932515, -0.4814072537807638, -0.21664598030806137, -0.12399199526924264, 0.8164952487267113, -0.6285335663737709, -0.4126073802373887, -0.008602143284264027, -0.3856947606846615, -0.07888386379884929, 0.03403090417787231, 0.9882290025445942, 0.47866349910173356, -0.040422649430091, -0.6571135651562003, 0.006188768774332629, -0.007954129260609523, -0.00080870683563805, 0.9535382276449803]","[-0.9383067396560809, -0.36951556733256286, -0.2520105399947044, -0.48336481967631717, -0.2116220958758093, -0.12801355472397621, 0.8221235656365145, -0.6303148710334935, -0.4144996275017112, -0.007192120773772911, -0.38857038631132523, -0.08154040828626889, 0.03288027144496722, 1.095956036758645, 0.4778889308210421, -0.039602504257277, -0.6571026829232757, 0.003148094078534388, -0.00811033101045606, -0.001552110415123506, 1.1504528285877413]",6.277099512517452,"[-0.9407676677609293, -0.370300931842275, -0.25427268402032194, -0.48290536214892793, -0.21475981660663218, -0.12476265291049606, 0.8204088337279598, -0.6299712797377164, -0.41288945915929937, -0.00784769668539833, -0.38817433953067737, -0.08130730997490808, 0.03437976956784992, 0.9882964704495404, 0.47735610980025606, -0.03974820091088274, -0.6563564365980189, 0.0033676668245922383, -0.008397309608169184, -0.001593385626210635, 0.9498190463737045]",6.277099512517452,6.350925646149195,0.057314083790181415
287,7462,0.002181195224229426,6.236858695745468,"[-0.9358987317980907, -0.369838481051587, -0.25665191957932515, -0.4814072537807638, -0.21664598030806137, -0.12399199526924264, 0.8164952487267113, -0.6285335663737709, -0.4126073802373887, -0.008602143284264027, -0.3856947606846615, -0.07888386379884929, 0.03403090417787231, 0.9882290025445942, 0.47866349910173356, -0.040422649430091, -0.6571135651562003, 0.006188768774332629, -0.007954129260609523, -0.00080870683563805, 0.9535382276449803]","[-0.9373345253933014, -0.36844220597560257, -0.25196262455665197, -0.4837280050319296, -0.21179347901802004, -0.1301120731872, 0.8224435999625348, -0.6297442287445078, -0.4130776325110941, -0.0062529223836777365, -0.38743439860787365, -0.08127949282767798, 0.032495721041309066, 1.0956857645803024, 0.47808037011567817, -0.039297524069815286, -0.6572351774036482, 0.0031941042020144574, -0.00808739181837493, -0.0014107444688943372, 1.151325148606004]",6.253915213048458,"[-0.9398919753652217, -0.36695756870599217, -0.25265374286600223, -0.48651585091259314, -0.2114550625565798, -0.1310240686031811, 0.8217182606582196, -0.6290757093582358, -0.4144681907098782, -0.008966224913786711, -0.3832711781231128, -0.08341269534354402, 0.03157176444495629, 0.9895227401122069, 0.4785320004760908, -0.038570406744001584, -0.6570640452599873, 0.0036824621254902996, -0.008119275253585101, -0.001171126779379453, 0.9449719206490182]",6.253915213048458,6.341239203913854,0.06918295748449328
288,7488,0.0020839197933939175,6.236858695745468,"[-0.9358987317980907, -0.369838481051587, -0.25665191957932515, -0.4814072537807638, -0.21664598030806137, -0.12399199526924264, 0.8164952487267113, -0.6285335663737709, -0.4126073802373887, -0.008602143284264027, -0.3856947606846615, -0.07888386379884929, 0.03403090417787231, 0.9882290025445942, 0.47866349910173356, -0.040422649430091, -0.6571135651562003, 0.006188768774332629, -0.007954129260609523, -0.00080870683563805, 0.9535382276449803]","[-0.9367000232561297, -0.36870685916800366, -0.251712195468226, -0.4838639553624106, -0.21154981138764728, -0.13012237828968648, 0.8221537202645802, -0.6290508162641101, -0.41240331112144735, -0.006024010837117096, -0.38756714775573564, -0.08053896941137074, 0.03237742548745215, 1.0967169621320554, 0.47802074469799394, -0.039690532394223335, -0.6572937727483937, 0.003034890578117918, -0.00813664688953044, -0.001441869685709689, 1.1506103093947084]",6.273082807660103,"[-0.9352594672640945, -0.36752055925308924, -0.2524876562293524, -0.4831359531415956, -0.21101304940222823, -0.1306904385985751, 0.819662648702767, -0.6306842216873373, -0.41381242002837554, -0.00694735553148766, -0.3861247827313841, -0.08085643990552627, 0.03228032266860733, 0.9883936979392739, 0.47797864443793914, -0.03961528625169308, -0.6569228474236796, 0.0027289258623250795, -0.008104382270780449, -0.0012033831520312807, 0.9473893253228395]",6.273082807660103,6.327486198395491,0.03831388625442322
289,7514,0.0021285464267449235,6.236858695745468,"[-0.9358987317980907, -0.369838481051587, -0.25665191957932515, -0.4814072537807638, -0.21664598030806137, -0.12399199526924264, 0.8164952487267113, -0.6285335663737709, -0.4126073802373887, -0.008602143284264027, -0.3856947606846615, -0.07888386379884929, 0.03403090417787231, 0.9882290025445942, 0.47866349910173356, -0.040422649430091, -0.6571135651562003, 0.006188768774332629, -0.007954129260609523, -0.00080870683563805, 0.9535382276449803]","[-0.9377349181566637, -0.3683228629850558, -0.2518411291981721, -0.4828564628369033, -0.21125430288876818, -0.12946644370845695, 0.8213951630190648, -0.6286617304980935, -0.41211878620241355, -0.006145565564450395, -0.3873925538721203, -0.08025740974719761, 0.03245214606006435, 1.0970867151147528, 0.4780979582275335, -0.03909590833669064, -0.6576537117587341, 0.0026919155166652805, -0.00801949575644457, -0.0015521891080408098, 1.1513583925493303]",6.270903207361698,"[-0.9382995559030385, -0.3699823031838777, -0.25281357144543143, -0.4800230478872507, -0.2123862429767061, -0.12711367254219486, 0.8209506940226773, -0.6285603193911263, -0.4113599570037943, -0.006158141965124115, -0.38737489994545726, -0.07926693995259675, 0.032317956209051736, 0.9895881127824889, 0.47798918168717547, -0.03998977200053882, -0.6579834777799608, 0.002402068981249917, -0.007945002773278911, -0.0020387629456291804, 0.9488501636264158]",6.270903207361698,6.3091324258309145,0.018899902288042426
290,7540,0.002157319998303462,6.236858695745468,"[-0.9358987317980907, -0.369838481051587, -0.25665191957932515, -0.4814072537807638, -0.21664598030806137, -0.12399199526924264, 0.8164952487267113, -0.6285335663737709, -0.4126073802373887, -0.008602143284264027, -0.3856947606846615, -0.07888386379884929, 0.03403090417787231, 0.9882290025445942, 0.47866349910173356, -0.040422649430091, -0.6571135651562003, 0.006188768774332629, -0.007954129260609523, -0.00080870683563805, 0.9535382276449803]","[-0.9367490937089891, -0.3686816407363308, -0.2524857466599097, -0.48311697217881683, -0.21130197666237055, -0.12960056759731683, 0.8226946898587192, -0.628358354573117, -0.4119121831773281, -0.00663338936919846, -0.38638850569769306, -0.0795642204781902, 0.03197744918892797, 1.0972364842090485, 0.4783287816130968, -0.03911642853592346, -0.6575725691704517, 0.002780831068198377, -0.008090522945175488, -0.0015247927105599016, 1.1503704873675022]",6.2502268850803375,"[-0.9355433471204467, -0.3696806575645713, -0.25150355317916795, -0.48291294052972206, -0.2107396094972839, -0.13099331897401, 0.8226620881784468, -0.6264267460224001, -0.41173162066975255, -0.007336504661075468, -0.3854295357858473, -0.07875259093900634, 0.02997943281876561, 0.9896738602649607, 0.4785697320404722, -0.04135615142617301, -0.6572217449775657, 0.0027056172710822426, -0.008227319957477164, -0.0015527407710323937, 0.9485539463472009]",6.2502268850803375,6.319482938887981,0.0703508100095047
291,7566,0.002169455804353707,6.236858695745468,"[-0.9358987317980907, -0.369838481051587, -0.25665191957932515, -0.4814072537807638, -0.21664598030806137, -0.12399199526924264, 0.8164952487267113, -0.6285335663737709, -0.4126073802373887, -0.008602143284264027, -0.3856947606846615, -0.07888386379884929, 0.03403090417787231, 0.9882290025445942, 0.47866349910173356, -0.040422649430091, -0.6571135651562003, 0.006188768774332629, -0.007954129260609523, -0.00080870683563805, 0.9535382276449803]","[-0.9373103372278146, -0.36850909839723306, -0.2524491720911667, -0.48242883863715996, -0.2121428638417096, -0.12789537553561114, 0.822891991941199, -0.6289916273941727, -0.4119142032310535, -0.007724234221883152, -0.38630102212452155, -0.07971415908791984, 0.03233007777053415, 1.097601570262091, 0.4783733019309914, -0.038512267018728584, -0.6574615885539772, 0.002843861475828638, -0.008081394225238884, -0.0015734075104473805, 1.1499208866199646]",6.262787461280823,"[-0.939171307561061, -0.36976412266880293, -0.25389542659099396, -0.48113107783220305, -0.2152209199658447, -0.12592963894269413, 0.8220873466625535, -0.6296732388370321, -0.41034703671646144, -0.009364815646747566, -0.38716823677944595, -0.08025477601896522, 0.03124579967318314, 0.9878997130535284, 0.4785228079842186, -0.03747513792681778, -0.6572234157280807, 0.0032603235492496265, -0.007835552141106298, -0.0017808209631591776, 0.9500622491945548]",6.262787461280823,6.302325367927551,0.02982670829929602
292,7592,0.002190889141467537,6.236858695745468,"[-0.9358987317980907, -0.369838481051587, -0.25665191957932515, -0.4814072537807638, -0.21664598030806137, -0.12399199526924264, 0.8164952487267113, -0.6285335663737709, -0.4126073802373887, -0.008602143284264027, -0.3856947606846615, -0.07888386379884929, 0.03403090417787231, 0.9882290025445942, 0.47866349910173356, -0.040422649430091, -0.6571135651562003, 0.006188768774332629, -0.007954129260609523, -0.00080870683563805, 0.9535382276449803]","[-0.9356238916837053, -0.3679975689471454, -0.25277221418156554, -0.48145036548888054, -0.21274410084985673, -0.128509098882527, 0.8239493068404415, -0.6279621876542265, -0.4121018834047704, -0.006976825672886658, -0.38628192781779774, -0.07977825024650033, 0.033201587234188354, 1.0986781034368405, 0.47815664392273516, -0.03776954661048144, -0.657502460915021, 0.002827788359601834, -0.008096046287842175, -0.0014297813583352944, 1.1497049169982891]",6.270631738007069,"[-0.9374834547332649, -0.3679328436714574, -0.25411060373440414, -0.4864196136571777, -0.21323735039821226, -0.12903134946383019, 0.8237113018633089, -0.6314290580447529, -0.41046816084897225, -0.008228808702063231, -0.3882996212896588, -0.07818939724944914, 0.0350227847394124, 0.9875851326853781, 0.4781882910030416, -0.037578240039838534, -0.657572757285543, 0.003191542763701324, -0.007911267293119825, -0.0014872946711008892, 0.9517901815309424]",6.270631738007069,6.311651970904607,0.021043165437670177
293,7618,0.0021427947249734796,6.236858695745468,"[-0.9358987317980907, -0.369838481051587, -0.25665191957932515, -0.4814072537807638, -0.21664598030806137, -0.12399199526924264, 0.8164952487267113, -0.6285335663737709, -0.4126073802373887, -0.008602143284264027, -0.3856947606846615, -0.07888386379884929, 0.03403090417787231, 0.9882290025445942, 0.47866349910173356, -0.040422649430091, -0.6571135651562003, 0.006188768774332629, -0.007954129260609523, -0.00080870683563805, 0.9535382276449803]","[-0.9353996216239265, -0.3684125838658059, -0.25305156243985116, -0.48196118874463106, -0.2133349019823972, -0.12852289416408655, 0.8229483458432907, -0.628312255853902, -0.4123932886563599, -0.006995421882147813, -0.3862091666423873, -0.07889076072631203, 0.03403655821110492, 1.09902175287914, 0.4780103786783699, -0.037701474872504186, -0.6575457036408805, 0.0026196944903397155, -0.00810706781236685, -0.0014454240158924825, 1.1480569452366616]",6.266545966267586,"[-0.9374403428159783, -0.37012042340162327, -0.2522637246111935, -0.48333421933501425, -0.21327581301831175, -0.12815945482186103, 0.8219211760910172, -0.629132333081777, -0.4115761408019103, -0.008909201533294855, -0.3859668054620939, -0.0778743252401016, 0.035832278749036925, 0.9874284495547617, 0.47731487904260866, -0.036004080182648064, -0.6574395359928689, 0.003001217134280091, -0.008300099257136104, -0.0015514888351609965, 0.9545309212414608]",6.266545966267586,6.315840721990053,0.03193080902505069
294,7644,0.002196955119821414,6.236858695745468,"[-0.9358987317980907, -0.369838481051587, -0.25665191957932515, -0.4814072537807638, -0.21664598030806137, -0.12399199526924264, 0.8164952487267113, -0.6285335663737709, -0.4126073802373887, -0.008602143284264027, -0.3856947606846615, -0.07888386379884929, 0.03403090417787231, 0.9882290025445942, 0.47866349910173356, -0.040422649430091, -0.6571135651562003, 0.006188768774332629, -0.007954129260609523, -0.00080870683563805, 0.9535382276449803]","[-0.9354002938862611, -0.36749122076907476, -0.2541954498098564, -0.4821533360789294, -0.21462461806608027, -0.12863648221280766, 0.824195326858906, -0.6280880361437448, -0.41150355896146706, -0.006765852077103328, -0.3868763183927331, -0.07779618774756863, 0.033736097585227755, 1.0997452456369332, 0.4781441567005377, -0.03901078791570978, -0.6576050537469533, 0.002594010170941491, -0.008048458679634477, -0.0015006095167726038, 1.1471002188958177]",6.2560864463448524,"[-0.9346971144795061, -0.36676034397291896, -0.2539257256471135, -0.4806976363660598, -0.2161574277462669, -0.12792891113462185, 0.8261993457210919, -0.6266654606631337, -0.41005568478591375, -0.007453127874006631, -0.38496406047982973, -0.07590345927898552, 0.03191073011394932, 0.9880500843607423, 0.4783249253974928, -0.042536964438818985, -0.6578552703225227, 0.0025888070401617847, -0.008048061543432673, -0.0013586208810921084, 0.9525897138321782]",6.2560864463448524,6.308537034461131,0.027584018915426854
295,7670,0.002219667558650732,6.236858695745468,"[-0.9358987317980907, -0.369838481051587, -0.25665191957932515, -0.4814072537807638, -0.21664598030806137, -0.12399199526924264, 0.8164952487267113, -0.6285335663737709, -0.4126073802373887, -0.008602143284264027, -0.3856947606846615, -0.07888386379884929, 0.03403090417787231, 0.9882290025445942, 0.47866349910173356, -0.040422649430091, -0.6571135651562003, 0.006188768774332629, -0.007954129260609523, -0.00080870683563805, 0.9535382276449803]","[-0.9349156259086807, -0.3677470642688301, -0.25412989740644104, -0.48128862441385645, -0.21371336698753665, -0.12855000624760965, 0.8233575131372189, -0.6285605473876436, -0.4122282634663171, -0.006540900365606479, -0.38678215356801743, -0.07697325572458924, 0.03471011221041707, 1.099588074150649, 0.47818105743936234, -0.03829557655111635, -0.6575880136844441, 0.0024338787586503665, -0.008082004658438165, -0.0015060097780347757, 1.145500395444042]",6.259573511779308,"[-0.9341692895790323, -0.3672620263197004, -0.2542294206740808, -0.48000418986547144, -0.21423268082899266, -0.12912657993762067, 0.8220760381589519, -0.6284618759898092, -0.41266749406965575, -0.005389907583378557, -0.38733308406909667, -0.07635933422092002, 0.03685776178346098, 0.9874936048700955, 0.47844712864310657, -0.03700569209163558, -0.6576986715298655, 0.002493181903228984, -0.008062003634757758, -0.0014562833655807647, 0.954855284365183]",6.259573511779308,6.319529699878051,0.05351273005455297
296,7696,0.0023863426568717662,6.236858695745468,"[-0.9358987317980907, -0.369838481051587, -0.25665191957932515, -0.4814072537807638, -0.21664598030806137, -0.12399199526924264, 0.8164952487267113, -0.6285335663737709, -0.4126073802373887, -0.008602143284264027, -0.3856947606846615, -0.07888386379884929, 0.03403090417787231, 0.9882290025445942, 0.47866349910173356, -0.040422649430091, -0.6571135651562003, 0.006188768774332629, -0.007954129260609523, -0.00080870683563805, 0.9535382276449803]","[-0.9344924005127375, -0.36672168976859315, -0.2532851225230646, -0.48059018956787825, -0.21316356552729449, -0.12880858307852863, 0.82344175357858, -0.6296985752592106, -0.41353107645124015, -0.005189424700024003, -0.38554930022281547, -0.07756060094460754, 0.035396872165476954, 1.0983191019724763, 0.4781380578959699, -0.0364834204007918, -0.6576036832762285, 0.0022120191565099608, -0.00808890727543477, -0.0013945164524359333, 1.1437360896870812]",6.256506994366646,"[-0.9333643245361719, -0.3672419958925702, -0.2503567245133106, -0.4790897560108336, -0.21007724299393135, -0.12743053796227582, 0.821876170074417, -0.6310789605708411, -0.4132624488460239, -0.005880937910096238, -0.38253901314803385, -0.07948706325882554, 0.035821767054371186, 0.9888739036490971, 0.47840833578298364, -0.033288443968903424, -0.6577202527823942, 0.0017222771812629182, -0.00821812231547758, -0.001550527679952433, 0.9552538676834674]",6.256506994366646,6.309523577013841,0.04409747632462409
297,7722,0.0024780782544467765,6.236858695745468,"[-0.9358987317980907, -0.369838481051587, -0.25665191957932515, -0.4814072537807638, -0.21664598030806137, -0.12399199526924264, 0.8164952487267113, -0.6285335663737709, -0.4126073802373887, -0.008602143284264027, -0.3856947606846615, -0.07888386379884929, 0.03403090417787231, 0.9882290025445942, 0.47866349910173356, -0.040422649430091, -0.6571135651562003, 0.006188768774332629, -0.007954129260609523, -0.00080870683563805, 0.9535382276449803]","[-0.9338962224516094, -0.3657007979761231, -0.25415614833332806, -0.47922120633071735, -0.21286847798727931, -0.1285105856035508, 0.823001634410658, -0.6294535335046955, -0.4134916037704386, -0.003959123147462306, -0.3850746446548719, -0.07781815211109679, 0.034583867359872664, 1.0977946501798916, 0.4777879483521684, -0.036315980317426624, -0.6573801572973543, 0.0026984166081528396, -0.008220987787539087, -0.0015372207483693267, 1.1449486605216388]",6.26225558668375,"[-0.933462638763073, -0.36665599680239586, -0.25656743913905233, -0.4809698678739579, -0.21358911602947273, -0.12884129200101152, 0.8244511032779586, -0.6283230269423158, -0.4132134569713611, -0.004044855274664268, -0.38313609432904017, -0.07667461829265071, 0.03398202359235687, 0.9878944919503598, 0.4774179597666753, -0.03664998345927638, -0.657401021295332, 0.0036779235252188103, -0.008269993714018528, -0.001832956553810664, 0.9535585356330859]",6.26225558668375,6.312961637973785,0.031070768771290315
298,7748,0.0024861336077335616,6.236858695745468,"[-0.9358987317980907, -0.369838481051587, -0.25665191957932515, -0.4814072537807638, -0.21664598030806137, -0.12399199526924264, 0.8164952487267113, -0.6285335663737709, -0.4126073802373887, -0.008602143284264027, -0.3856947606846615, -0.07888386379884929, 0.03403090417787231, 0.9882290025445942, 0.47866349910173356, -0.040422649430091, -0.6571135651562003, 0.006188768774332629, -0.007954129260609523, -0.00080870683563805, 0.9535382276449803]","[-0.9342358994378429, -0.36613092152309823, -0.25413744957995704, -0.47993331947967416, -0.2132977234568937, -0.12925387125384497, 0.8218459149616402, -0.6300962487015755, -0.4139937155456038, -0.004041514754496631, -0.3852623672557927, -0.07809626243672566, 0.033997484257457466, 1.0961818449801057, 0.47764246734153804, -0.03701327114853345, -0.657513150243983, 0.002751462679806858, -0.008230733817412737, -0.0014683826480525971, 1.1462254755905346]",6.263451926410198,"[-0.9338307320233887, -0.36739660267885943, -0.2528108955203989, -0.47655599039312646, -0.2136629162090372, -0.128008172481114, 0.8183226717253376, -0.6289860858679801, -0.4156733869944023, -0.004817379390243746, -0.38379454917730627, -0.0794428799974046, 0.033614405250028435, 0.9903060296188151, 0.4773642850582714, -0.03735595748153168, -0.6573560636734421, 0.0029314646414843725, -0.008314865891490017, -0.0017509058100589052, 0.953744913218502]",6.263451926410198,6.311320799761093,0.034169417818010826
299,7774,0.0024524252949125816,6.236858695745468,"[-0.9358987317980907, -0.369838481051587, -0.25665191957932515, -0.4814072537807638, -0.21664598030806137, -0.12399199526924264, 0.8164952487267113, -0.6285335663737709, -0.4126073802373887, -0.008602143284264027, -0.3856947606846615, -0.07888386379884929, 0.03403090417787231, 0.9882290025445942, 0.47866349910173356, -0.040422649430091, -0.6571135651562003, 0.006188768774332629, -0.007954129260609523, -0.00080870683563805, 0.9535382276449803]","[-0.9333253245663039, -0.3650334279364208, -0.254249669507769, -0.4803198253214502, -0.2134008971126375, -0.13012489477840888, 0.8209006936338133, -0.629808717566707, -0.41304509654638866, -0.004045653540615462, -0.385627990571349, -0.07701121780265573, 0.034194545603185564, 1.0952903127777585, 0.47786523125173613, -0.03756034285187314, -0.6575150514624588, 0.0024268125257276845, -0.008238496557682998, -0.001528781830138074, 1.1463469825802313]",6.256859704852104,"[-0.9340833477951991, -0.36336983076678, -0.251378246242045, -0.4821126597093449, -0.21155108503213974, -0.13361711548938407, 0.8218670114473902, -0.6319059506488434, -0.412042714274681, -0.005341496029297555, -0.3879178427390349, -0.07647788227151127, 0.0371595935681295, 0.9909084166088541, 0.4779357209199876, -0.03941754934078511, -0.6576937247480897, 0.0017438646053947176, -0.008186979238515944, -0.0016388379808639007, 0.9568867736369286]",6.256859704852104,6.325824252974528,0.05469749048569332
300,7800,0.002410858236465234,6.223613165318966,"[-0.9332581210045297, -0.36958930067569656, -0.2512186139639243, -0.47767826476270325, -0.2118587374528059, -0.132476936403099, 0.8181434605962236, -0.628016492250783, -0.41580778685515085, -0.0015047419854451864, -0.3850616702147609, -0.07615653331956465, 0.03708859947811689, 0.9911557195224119, 0.4783605272284672, -0.03700136673972859, -0.657640568767644, 0.001965052262880065, -0.008056928827079084, -0.001904732114000456, 0.9529137479705594]","[-0.9329501483295709, -0.365233394417517, -0.2536747695094563, -0.4803566484226841, -0.2126065381542025, -0.13239521517116784, 0.8204435173874726, -0.629256982146029, -0.41382655213528313, -0.004129488850545406, -0.38617441082378934, -0.07713518215498853, 0.03469557095730144, 1.0949899623148376, 0.47798826304756104, -0.03846125400261345, -0.6573987304281235, 0.0023709039993741604, -0.008207420955277166, -0.0015432871452759269, 1.1464022695469687]",6.223613165318966,"[-0.9332581210045297, -0.36958930067569656, -0.2512186139639243, -0.47767826476270325, -0.2118587374528059, -0.132476936403099, 0.8181434605962236, -0.628016492250783, -0.41580778685515085, -0.0015047419854451864, -0.3850616702147609, -0.07615653331956465, 0.03708859947811689, 0.9911557195224119, 0.4783605272284672, -0.03700136673972859, -0.657640568767644, 0.001965052262880065, -0.008056928827079084, -0.001904732114000456, 0.9529137479705594]",6.223613165318966,6.3222262386519175,0.05554839515916734
301,7826,0.002325924014822614,6.223613165318966,"[-0.9332581210045297, -0.36958930067569656, -0.2512186139639243, -0.47767826476270325, -0.2118587374528059, -0.132476936403099, 0.8181434605962236, -0.628016492250783, -0.41580778685515085, -0.0015047419854451864, -0.3850616702147609, -0.07615653331956465, 0.03708859947811689, 0.9911557195224119, 0.4783605272284672, -0.03700136673972859, -0.657640568767644, 0.001965052262880065, -0.008056928827079084, -0.001904732114000456, 0.9529137479705594]","[-0.9322153445765752, -0.3639844112100862, -0.25437413715551355, -0.48028436556571935, -0.21240098074136038, -0.1326452688150826, 0.8204524917846282, -0.6295154037784568, -0.41364867273455763, -0.0035350556611933545, -0.38471685050409415, -0.07713393105694398, 0.03549890810135227, 1.0947423399549228, 0.4777446294842515, -0.036931939425217705, -0.6574484833747715, 0.002186806370076804, -0.008170483998700389, -0.0015757518213756943, 1.1454981599582712]",6.262923799455166,"[-0.9340271862595723, -0.3661173929610042, -0.25440035463077226, -0.4794732271210008, -0.2101175546942931, -0.13201213809006893, 0.821327582782595, -0.6294733096865962, -0.41397003621552386, -0.0016697926839435262, -0.3854445156674874, -0.07682645932423092, 0.03730222827691135, 0.9911458140413782, 0.4773870402991041, -0.0346307458884645, -0.6572613164639247, 0.0019958647845838015, -0.008254403055428785, -0.0015347977618979315, 0.9531257243311807]",6.262923799455166,6.322923934803559,0.04723800559493381
302,7852,0.0023897957552627526,6.223613165318966,"[-0.9332581210045297, -0.36958930067569656, -0.2512186139639243, -0.47767826476270325, -0.2118587374528059, -0.132476936403099, 0.8181434605962236, -0.628016492250783, -0.41580778685515085, -0.0015047419854451864, -0.3850616702147609, -0.07615653331956465, 0.03708859947811689, 0.9911557195224119, 0.4783605272284672, -0.03700136673972859, -0.657640568767644, 0.001965052262880065, -0.008056928827079084, -0.001904732114000456, 0.9529137479705594]","[-0.9312680111626479, -0.36520920685107516, -0.2539216343191093, -0.4792218602194113, -0.21143395351065195, -0.1328961932542756, 0.8194498925579676, -0.6284824606704015, -0.4143029768108004, -0.0019611487552300593, -0.3847020686733719, -0.07749497282891768, 0.036234970502684045, 1.0944522138282242, 0.47778329679790427, -0.03620733780714085, -0.65739305027654, 0.0015967369410555233, -0.00822100895761731, -0.0016555553701202968, 1.1443099877222713]",6.270463392138481,"[-0.9309305789827774, -0.36702549127505485, -0.25190224402551764, -0.47967780581729097, -0.2115794294530175, -0.13173066646992942, 0.8196796300807492, -0.6290456207246451, -0.41475135078809494, -0.0009014326932333902, -0.38433762092181534, -0.07689333520834007, 0.03678401788690817, 0.9913064422788836, 0.47752996480041593, -0.03479062465413486, -0.6577445869562721, 0.0015057842528020194, -0.008316707866366783, -0.002009653599004529, 0.9557526863620428]",6.270463392138481,6.32885331631853,0.0576551010477135
303,7878,0.0025577571767474946,6.223613165318966,"[-0.9332581210045297, -0.36958930067569656, -0.2512186139639243, -0.47767826476270325, -0.2118587374528059, -0.132476936403099, 0.8181434605962236, -0.628016492250783, -0.41580778685515085, -0.0015047419854451864, -0.3850616702147609, -0.07615653331956465, 0.03708859947811689, 0.9911557195224119, 0.4783605272284672, -0.03700136673972859, -0.657640568767644, 0.001965052262880065, -0.008056928827079084, -0.001904732114000456, 0.9529137479705594]","[-0.9313774120506001, -0.3660579610178294, -0.2536646561580498, -0.47711131230673814, -0.2114979731025233, -0.13182018523201167, 0.8179846537336946, -0.627814112626389, -0.4135166170295442, -0.00231848889961401, -0.38439023789622107, -0.07721234142461436, 0.037360727426583265, 1.0940242034778118, 0.47766750384775714, -0.036058185920147735, -0.6574187575347344, 0.0012516415116657683, -0.008246968786633559, -0.0017587069601712156, 1.1434296745231491]",6.269404977560043,"[-0.9345502688383426, -0.3701111659643926, -0.25256339993503457, -0.4740625678299293, -0.21053905854873128, -0.12923531082055292, 0.8170438297802949, -0.6260370802438214, -0.4121936305440956, -0.002154714504458747, -0.38619151467384305, -0.07486361452935003, 0.039296593307887186, 0.9910952776255549, 0.4776878228193973, -0.035417857484375107, -0.6574019723809827, 0.0015833363570573026, -0.008379633441352119, -0.0018523570009219468, 0.9564177414479015]",6.269404977560043,6.316783778082866,0.04155595485993976
304,7904,0.0025092664325183896,6.223613165318966,"[-0.9332581210045297, -0.36958930067569656, -0.2512186139639243, -0.47767826476270325, -0.2118587374528059, -0.132476936403099, 0.8181434605962236, -0.628016492250783, -0.41580778685515085, -0.0015047419854451864, -0.3850616702147609, -0.07615653331956465, 0.03708859947811689, 0.9911557195224119, 0.4783605272284672, -0.03700136673972859, -0.657640568767644, 0.001965052262880065, -0.008056928827079084, -0.001904732114000456, 0.9529137479705594]","[-0.9322341783985822, -0.3673531456863333, -0.2535696416793171, -0.477417268248659, -0.2116849132165472, -0.1310028952413441, 0.8191269198790774, -0.6279313361635506, -0.41334563415754216, -0.003096441436442295, -0.3846028686606161, -0.07760687804178629, 0.0358011216516154, 1.0937629965552582, 0.47774070858057316, -0.0367019665405802, -0.6571413821815335, 0.001553380316672518, -0.00829229137685633, -0.0019372431139617018, 1.1451534312051115]",6.244254648685455,"[-0.9346344927914284, -0.3685650843936421, -0.2533187779986015, -0.4805698375052578, -0.21179429292696203, -0.12912519257143645, 0.820769866993473, -0.629325462838343, -0.4124187031147237, -0.005258305871152089, -0.38669979754143585, -0.07817947703448568, 0.03599758915886095, 0.9898332471438144, 0.4778429273986116, -0.03712118479418079, -0.6572979336399372, 0.001659604758807682, -0.008217150287129792, -0.0019863373920565807, 0.9531904052884254]",6.244254648685455,6.320924051392537,0.04795163211167401
