generation,evals,sigma,best_f,best_x,mean,best_f_gen,best_x_gen,f_gen_min,f_gen_mean,f_gen_std
428,11128,0.0018678336799195399,6.5352582931518555,"[-0.9981737211520914, -0.573471243350578, -0.3403877731841318, -0.5106524183481904, -0.3269524340300438, -0.018273647420730788, 0.989335855772392, 0.009581873721437803, -0.1882627033421613, 0.11684807194552556, -0.5898812296363665, 0.05819300368824312, 0.20208593559585247, 0.8444559497172363, 0.5002972100988037, 0.02491753870377914, -0.7525652433743877, 0.0395004459423985, -0.05673905809037499, -0.006750011512059924, 0.9032615439162771]","[-1.0243694582813967, -0.5655614843170493, -0.3356929142500107, -0.4919200715532965, -0.32258310731105305, 0.006281511168455262, 1.1086300938600688, 0.006078307818416065, -0.19652835458325477, 0.10097065180048352, -0.5738660912319268, 0.0680708671063366, 0.19922857205449976, 1.2599382985328424, 0.4969922900797686, 0.020314299401681214, -0.7504182450087387, 0.04985035001977623, -0.05709408077298758, -0.0030500701212304005, 1.2025461504799841]",6.6082745,"[-0.9970304168537982, -0.5681444428956938, -0.33537732268899156, -0.4922739440983907, -0.32258112776005804, 0.006420871103390317, 0.9840385592977926, 0.006841932336418548, -0.1961884780670329, 0.10387064737025688, -0.5758731979553374, 0.06729179047196439, 0.1989104300983726, 0.8404885730378714, 0.4976734891329412, 0.021064128512538208, -0.7512598238930766, 0.04974029063567888, -0.05692955355254172, -0.0035480622395392737, 0.8964298636997291]",6.6082745,6.791331,0.15985154
429,11154,0.0018768719380936345,6.5352582931518555,"[-0.9981737211520914, -0.573471243350578, -0.3403877731841318, -0.5106524183481904, -0.3269524340300438, -0.018273647420730788, 0.989335855772392, 0.009581873721437803, -0.1882627033421613, 0.11684807194552556, -0.5898812296363665, 0.05819300368824312, 0.20208593559585247, 0.8444559497172363, 0.5002972100988037, 0.02491753870377914, -0.7525652433743877, 0.0395004459423985, -0.05673905809037499, -0.006750011512059924, 0.9032615439162771]","[-1.0240301510464727, -0.5652466753939219, -0.3354313104028671, -0.4909354528046366, -0.32230139284563164, 0.00662499784019435, 1.107486631293135, 0.006049358555185072, -0.19681732705358973, 0.10077893123217391, -0.5736073875439078, 0.06886642806171743, 0.19908381151439183, 1.260129232645163, 0.49715710629642773, 0.019242839190871528, -0.7504120666134609, 0.049674425786714736, -0.05709361947366341, -0.0029408091100953998, 1.2027291615861113]",6.5962114,"[-0.996547202987231, -0.565591592240603, -0.3353231440275724, -0.4885820887405167, -0.32174735647945885, 0.007816552346664837, 0.9833023954855563, 0.0044176942858074105, -0.1979158673369483, 0.10109443740751338, -0.5739631014849389, 0.07035211867301443, 0.1984427491626414, 0.8404286990835134, 0.4970655541669645, 0.01662134171777359, -0.750878176564833, 0.04946934757893755, -0.056717307840641155, -0.0022241340098630167, 0.8977021174002134]",6.5962114,6.783856,0.2018263
430,11180,0.0019243628065767652,6.5352582931518555,"[-0.9981737211520914, -0.573471243350578, -0.3403877731841318, -0.5106524183481904, -0.3269524340300438, -0.018273647420730788, 0.989335855772392, 0.009581873721437803, -0.1882627033421613, 0.11684807194552556, -0.5898812296363665, 0.05819300368824312, 0.20208593559585247, 0.8444559497172363, 0.5002972100988037, 0.02491753870377914, -0.7525652433743877, 0.0395004459423985, -0.05673905809037499, -0.006750011512059924, 0.9032615439162771]","[-1.0232134095088505, -0.5643948287581864, -0.3357161842952668, -0.48910434847171846, -0.32230898382416406, 0.007521601844932294, 1.1079179645003117, 0.00467424388664049, -0.1982739773829124, 0.10086744544910445, -0.5751161224709033, 0.06934891950654129, 0.19866643250772234, 1.2602975080929963, 0.4968900276198671, 0.018981891091214623, -0.7503722717397919, 0.04930758039744313, -0.05702357348382125, -0.002822235997419055, 1.2022415912035318]",6.6132507,"[-0.996426070117225, -0.5662099749632082, -0.33474739691907046, -0.4885625861173998, -0.32283489478590943, 0.007858290492973548, 0.9831774719170006, 0.0019532051757743156, -0.20013989122731424, 0.10101053809336451, -0.576752856734249, 0.06989474457639058, 0.19831004869554458, 0.840173631480215, 0.49625407516488884, 0.019642314228152543, -0.7500671678614561, 0.04983443256924596, -0.056862533113492104, -0.0026918568392192786, 0.8973535347590474]",6.6132507,6.7506185,0.14720073
431,11206,0.0019800359684792467,6.5352582931518555,"[-0.9981737211520914, -0.573471243350578, -0.3403877731841318, -0.5106524183481904, -0.3269524340300438, -0.018273647420730788, 0.989335855772392, 0.009581873721437803, -0.1882627033421613, 0.11684807194552556, -0.5898812296363665, 0.05819300368824312, 0.20208593559585247, 0.8444559497172363, 0.5002972100988037, 0.02491753870377914, -0.7525652433743877, 0.0395004459423985, -0.05673905809037499, -0.006750011512059924, 0.9032615439162771]","[-1.0228647301021017, -0.5631279736985165, -0.3362690649390297, -0.48813112207004283, -0.3226676663656349, 0.007605780212285505, 1.1090752384158526, 0.0036186747080950788, -0.19909025852429427, 0.10093227186658849, -0.5752587621134495, 0.06942134634761295, 0.1994246978829193, 1.2600765405678411, 0.4963341264857255, 0.018392164764407307, -0.7502818270696698, 0.04909817805921479, -0.05689468906270463, -0.0027322872056076784, 1.2014654602597505]",6.614129,"[-0.9961268825750194, -0.5633772883527541, -0.33544914464369785, -0.48538183518381933, -0.3218224718419857, 0.007981572112008475, 0.9826124584061554, 0.0025747040480608428, -0.200182190774216, 0.10401711727379251, -0.5771234691694677, 0.06905246553219163, 0.20152193338448407, 0.839734501543348, 0.4964503521091132, 0.01922289525502356, -0.7502161281842951, 0.04869204986263292, -0.057106506307701525, -0.0033567157128763982, 0.8979963704131343]",6.614129,6.7473125,0.13479942
432,11232,0.0020306404163249166,6.5352582931518555,"[-0.9981737211520914, -0.573471243350578, -0.3403877731841318, -0.5106524183481904, -0.3269524340300438, -0.018273647420730788, 0.989335855772392, 0.009581873721437803, -0.1882627033421613, 0.11684807194552556, -0.5898812296363665, 0.05819300368824312, 0.20208593559585247, 0.8444559497172363, 0.5002972100988037, 0.02491753870377914, -0.7525652433743877, 0.0395004459423985, -0.05673905809037499, -0.006750011512059924, 0.9032615439162771]","[-1.0228084210261534, -0.56299899680852, -0.3365090200172929, -0.4887450970244115, -0.3234941350678567, 0.007913892195967305, 1.1086441128015891, 0.0037018509352931103, -0.19951344484184225, 0.10057699116950054, -0.5760119427563452, 0.06887139331094129, 0.20031829112313604, 1.2602203554016145, 0.49609464138564013, 0.018404267060658692, -0.7502566207651371, 0.04885409532430098, -0.05676059146820145, -0.002552758401172888, 1.2011923141536953]",6.6181297,"[-0.9962959809193568, -0.5606358107323139, -0.3373185329469875, -0.4846766429550774, -0.3233063230321603, 0.009300341238873201, 0.9842406754840837, 0.0002122401000349567, -0.20236731507690084, 0.10107122692600173, -0.5784382245597562, 0.06994084525753315, 0.19892058810277552, 0.8395859420666093, 0.4947231542205569, 0.017721836859577657, -0.7497364104560967, 0.0484883943903408, -0.056431635421199416, -0.002116722246242686, 0.9000688706016345]",6.6181297,6.835708,0.36953312
433,11258,0.0020542412275263225,6.5352582931518555,"[-0.9981737211520914, -0.573471243350578, -0.3403877731841318, -0.5106524183481904, -0.3269524340300438, -0.018273647420730788, 0.989335855772392, 0.009581873721437803, -0.1882627033421613, 0.11684807194552556, -0.5898812296363665, 0.05819300368824312, 0.20208593559585247, 0.8444559497172363, 0.5002972100988037, 0.02491753870377914, -0.7525652433743877, 0.0395004459423985, -0.05673905809037499, -0.006750011512059924, 0.9032615439162771]","[-1.0226097652035495, -0.5629413135380293, -0.336565085704355, -0.4890481737092437, -0.32342159383990093, 0.008351076068923649, 1.1085933405937918, 0.004512914665258868, -0.19920866114512004, 0.10017626858454896, -0.5758800115080287, 0.0680741030474064, 0.1998125327807885, 1.2615930095555898, 0.49645095070974193, 0.01918115406261565, -0.7500466046983201, 0.04908447774342344, -0.0569848638033707, -0.002754593712985828, 1.2013549424842451]",6.56989,"[-0.9958135897117969, -0.5640312967680381, -0.335951419623522, -0.48965908069594954, -0.3235924717880838, 0.009312990607070032, 0.982021932243047, 0.004109737356573818, -0.19842239271026593, 0.09859377648695396, -0.5758285322133433, 0.06654397901799093, 0.19974357458122194, 0.8378704162131886, 0.4967026146811393, 0.01940341363642301, -0.749032514558606, 0.049395983097079384, -0.05698105883974631, -0.002673848257681935, 0.8993543889463004]",6.56989,6.8500237,0.36004084
434,11284,0.0021064165353680674,6.5352582931518555,"[-0.9981737211520914, -0.573471243350578, -0.3403877731841318, -0.5106524183481904, -0.3269524340300438, -0.018273647420730788, 0.989335855772392, 0.009581873721437803, -0.1882627033421613, 0.11684807194552556, -0.5898812296363665, 0.05819300368824312, 0.20208593559585247, 0.8444559497172363, 0.5002972100988037, 0.02491753870377914, -0.7525652433743877, 0.0395004459423985, -0.05673905809037499, -0.006750011512059924, 0.9032615439162771]","[-1.0220551535543496, -0.5628488767181984, -0.3371458994575194, -0.48943645090703997, -0.32322035074934174, 0.009871992439917193, 1.10852528770465, 0.004263114414284558, -0.19937165772240215, 0.09975319002556912, -0.5761755120214829, 0.06795695326190829, 0.20072068809169274, 1.2613296042354745, 0.49633907620801665, 0.018757935264671958, -0.7499119812147238, 0.04910198730222172, -0.057077489033006024, -0.002611344427827687, 1.2003114911042734]",6.580074,"[-0.9965678847585508, -0.562489438306022, -0.33699479321206915, -0.49073041605331336, -0.32397940841489026, 0.009101775022723826, 0.9830823353866837, 0.003612240271092151, -0.19946763202210696, 0.09790711822358256, -0.5752433264674887, 0.06788628787421094, 0.2018797715981964, 0.8382691046037546, 0.4954232976780461, 0.01850973150506246, -0.7491659235520752, 0.04875999707987773, -0.0570806928098898, -0.002003149458824815, 0.9007619274898208]",6.580074,6.766422,0.1688538
435,11310,0.0021229852942925165,6.5352582931518555,"[-0.9981737211520914, -0.573471243350578, -0.3403877731841318, -0.5106524183481904, -0.3269524340300438, -0.018273647420730788, 0.989335855772392, 0.009581873721437803, -0.1882627033421613, 0.11684807194552556, -0.5898812296363665, 0.05819300368824312, 0.20208593559585247, 0.8444559497172363, 0.5002972100988037, 0.02491753870377914, -0.7525652433743877, 0.0395004459423985, -0.05673905809037499, -0.006750011512059924, 0.9032615439162771]","[-1.0233195383699862, -0.5634068166638324, -0.33688598451211893, -0.4904335044863911, -0.32347764424467185, 0.00947710911980167, 1.1077852661396088, 0.0052278611164206824, -0.19842742769242994, 0.10024824453619513, -0.5759199085039372, 0.06741635721147421, 0.20062450806829904, 1.2608491448232721, 0.4964108211081488, 0.018109136230246525, -0.7499972728730159, 0.04935510164530823, -0.057047347039972635, -0.0023638936823765127, 1.2003433877486842]",6.632509,"[-0.9963440608622126, -0.5635489772478764, -0.3369452268946596, -0.49239176080018066, -0.32391723078644785, 0.007892549735764514, 0.9844509345359042, 0.004273653664893791, -0.19690503618696797, 0.10033161367077104, -0.5765043910300863, 0.06765360815043979, 0.19930292454515683, 0.8407373009450761, 0.495815213848636, 0.017776816763236634, -0.7497983207420404, 0.04883657343491832, -0.05652336594863844, -0.00148016555278993, 0.9007607239749612]",6.632509,6.768985,0.16854978
436,11336,0.002192379461682964,6.5352582931518555,"[-0.9981737211520914, -0.573471243350578, -0.3403877731841318, -0.5106524183481904, -0.3269524340300438, -0.018273647420730788, 0.989335855772392, 0.009581873721437803, -0.1882627033421613, 0.11684807194552556, -0.5898812296363665, 0.05819300368824312, 0.20208593559585247, 0.8444559497172363, 0.5002972100988037, 0.02491753870377914, -0.7525652433743877, 0.0395004459423985, -0.05673905809037499, -0.006750011512059924, 0.9032615439162771]","[-1.0238244498909856, -0.564902918193293, -0.33656480240496867, -0.4922819392226948, -0.3239053768925084, 0.009493814821897336, 1.1083476188059174, 0.00622841137125755, -0.19711007447039774, 0.09967102984763168, -0.5750398804446911, 0.06762647561217433, 0.20096493351031194, 1.2605888846627806, 0.49663453037439553, 0.0186565985640942, -0.750284355046119, 0.04974239889279926, -0.056755803807475635, -0.00230359518940074, 1.1995159991781774]",6.585711,"[-0.997023641301175, -0.5658364238980986, -0.3361112446805207, -0.49253748013206516, -0.32486058853932104, 0.009966744660677644, 0.9828295681549073, 0.004950694791126389, -0.19881546167967723, 0.09852292734451575, -0.5768006737346845, 0.06806525011632321, 0.20134501054081244, 0.83844151496392, 0.4966576990126367, 0.019585517524807364, -0.7505876339476868, 0.05124714129382946, -0.05608243213379974, -0.002127069417051478, 0.9014121666170177]",6.585711,6.789164,0.14238907
437,11362,0.0022451171629697363,6.5352582931518555,"[-0.9981737211520914, -0.573471243350578, -0.3403877731841318, -0.5106524183481904, -0.3269524340300438, -0.018273647420730788, 0.989335855772392, 0.009581873721437803, -0.1882627033421613, 0.11684807194552556, -0.5898812296363665, 0.05819300368824312, 0.20208593559585247, 0.8444559497172363, 0.5002972100988037, 0.02491753870377914, -0.7525652433743877, 0.0395004459423985, -0.05673905809037499, -0.006750011512059924, 0.9032615439162771]","[-1.0243796849298386, -0.5641763520071581, -0.33678213322238715, -0.4921349684752945, -0.3248898365563813, 0.008243470186743193, 1.1063826857894912, 0.005952943208299186, -0.19769900828804293, 0.09932134080720235, -0.5742597445286505, 0.06930528759383378, 0.20071831210784405, 1.2596284816725327, 0.496027279968269, 0.01838659729785384, -0.7501747370432366, 0.04917754553567746, -0.05648397333983043, -0.002054826494413479, 1.1995827166635067]",6.5932055,"[-0.9963635444218354, -0.5613699598143228, -0.3383040270114987, -0.49272524615243485, -0.3258708723262882, 0.01075614577528734, 0.9831805377233886, 0.006101743500083687, -0.19786488479054565, 0.09569011502277681, -0.5731339986356578, 0.07093345546085805, 0.20280545935552888, 0.8417772173974546, 0.4944914974580471, 0.01790938963610573, -0.74981177393774, 0.04712500069735218, -0.0568097163906499, -0.0018761813044917836, 0.9018075168365424]",6.5932055,6.8105984,0.333805
438,11388,0.0021696370005160753,6.5352582931518555,"[-0.9981737211520914, -0.573471243350578, -0.3403877731841318, -0.5106524183481904, -0.3269524340300438, -0.018273647420730788, 0.989335855772392, 0.009581873721437803, -0.1882627033421613, 0.11684807194552556, -0.5898812296363665, 0.05819300368824312, 0.20208593559585247, 0.8444559497172363, 0.5002972100988037, 0.02491753870377914, -0.7525652433743877, 0.0395004459423985, -0.05673905809037499, -0.006750011512059924, 0.9032615439162771]","[-1.023485339429808, -0.5646658598722284, -0.3363427167178203, -0.4927975232111419, -0.3248318223910069, 0.008074674923393647, 1.1062821455043923, 0.006261146746377562, -0.19684820432659608, 0.09895645684797257, -0.5740188183350615, 0.0689587935282584, 0.2008067207368404, 1.2601939821663963, 0.49620652742408244, 0.018510117079899514, -0.7499019495190123, 0.04891824969872114, -0.0564134793941028, -0.0021216031717187596, 1.1991283155905241]",6.6212325,"[-0.9961194465430435, -0.5654372586163543, -0.33759555557332394, -0.49554030282761585, -0.326334432760226, 0.012188215345221841, 0.9838272786451535, 0.005648926408223996, -0.19401760606820104, 0.10004238846379772, -0.5733726061724951, 0.0679601314771014, 0.20116894682960085, 0.8427631232803895, 0.4943466327219082, 0.018690570853684533, -0.7500872970379174, 0.048518883312291455, -0.05587214203037643, -0.00131002806226974, 0.9013590912984705]",6.6212325,6.7897177,0.17986739
439,11414,0.002158456535656759,6.5352582931518555,"[-0.9981737211520914, -0.573471243350578, -0.3403877731841318, -0.5106524183481904, -0.3269524340300438, -0.018273647420730788, 0.989335855772392, 0.009581873721437803, -0.1882627033421613, 0.11684807194552556, -0.5898812296363665, 0.05819300368824312, 0.20208593559585247, 0.8444559497172363, 0.5002972100988037, 0.02491753870377914, -0.7525652433743877, 0.0395004459423985, -0.05673905809037499, -0.006750011512059924, 0.9032615439162771]","[-1.0228007107810981, -0.5657239981122544, -0.3362670808475263, -0.4943171196022698, -0.32484127126858564, 0.007850553351597006, 1.106870229356733, 0.006688673625931198, -0.19535777060059378, 0.09936596729885622, -0.5727634997175642, 0.0689771208266159, 0.20131487765967854, 1.2598349682227423, 0.49647419432916856, 0.01848048019783895, -0.749929605144147, 0.04898780006129311, -0.056711715405008606, -0.0021406428766835186, 1.1980251065948364]",6.570377,"[-0.9961057001148482, -0.5659315931573807, -0.3365660879608032, -0.4950640388584603, -0.3251570795932562, 0.005971979550883907, 0.9840494636389306, 0.005618126394382054, -0.1930385174859066, 0.10088339838316168, -0.5695322283756427, 0.07059762451707574, 0.19870529862640737, 0.8394077109186467, 0.49687656289982485, 0.018722914338238777, -0.7499461610258591, 0.04923811573473848, -0.05688490093676075, -0.001750258657707143, 0.9035361719176113]",6.570377,6.7184086,0.111415625
440,11440,0.002164600088058627,6.5352582931518555,"[-0.9981737211520914, -0.573471243350578, -0.3403877731841318, -0.5106524183481904, -0.3269524340300438, -0.018273647420730788, 0.989335855772392, 0.009581873721437803, -0.1882627033421613, 0.11684807194552556, -0.5898812296363665, 0.05819300368824312, 0.20208593559585247, 0.8444559497172363, 0.5002972100988037, 0.02491753870377914, -0.7525652433743877, 0.0395004459423985, -0.05673905809037499, -0.006750011512059924, 0.9032615439162771]","[-1.022878570037349, -0.5658014211859536, -0.33635708351897076, -0.4954742807702079, -0.32578189399597224, 0.006164567243592376, 1.1071733293916688, 0.007173432303630354, -0.19567105337092958, 0.0997717760455615, -0.5727718700770849, 0.06883630338257078, 0.20150054926114855, 1.259719356978116, 0.49666011150691586, 0.01914773973140567, -0.750036003801334, 0.04839021632930122, -0.05666960536377826, -0.0025193831405759923, 1.198563985660316]",6.6332345,"[-0.996361677328384, -0.5651623029672233, -0.3359625741362493, -0.4954009420218371, -0.326232443193178, 0.005152834610263236, 0.984433953119592, 0.006322199219396759, -0.19617067543632874, 0.0968879202637423, -0.5721549356491749, 0.06964355734540537, 0.201651753622218, 0.8390185242348481, 0.4965664523243981, 0.01875829118897124, -0.7488677169815797, 0.04781747878933822, -0.05649695508507871, -0.0023518697435649934, 0.9031993889186506]",6.6332345,6.7280273,0.106073014
441,11466,0.0021407118055509666,6.5352582931518555,"[-0.9981737211520914, -0.573471243350578, -0.3403877731841318, -0.5106524183481904, -0.3269524340300438, -0.018273647420730788, 0.989335855772392, 0.009581873721437803, -0.1882627033421613, 0.11684807194552556, -0.5898812296363665, 0.05819300368824312, 0.20208593559585247, 0.8444559497172363, 0.5002972100988037, 0.02491753870377914, -0.7525652433743877, 0.0395004459423985, -0.05673905809037499, -0.006750011512059924, 0.9032615439162771]","[-1.0233399433161894, -0.5670015062852943, -0.33590015961439434, -0.49433156668958395, -0.3243808160545362, 0.0070160226632074675, 1.1060609204536886, 0.006779048227205036, -0.19630676330720984, 0.10062465397293271, -0.5735225825867634, 0.06816993902726134, 0.20128383163480565, 1.259934364547635, 0.4970610286413029, 0.018506843466220696, -0.7498986106850467, 0.04921047579247936, -0.05684596681687006, -0.0025057634163026007, 1.1990621660701593]",6.6119533,"[-0.9961292062972624, -0.5686402231348374, -0.33548433206922895, -0.49108235360726604, -0.32322342323178116, 0.011276797596706491, 0.9860777263994425, 0.003093734085934971, -0.19825757683714962, 0.10200824580344454, -0.5752858717372077, 0.06838986738345951, 0.2011192179002197, 0.8392966085604575, 0.49656425945971583, 0.017734236102728975, -0.7497658494368228, 0.0502379046121328, -0.056746812251382055, -0.0020267222236851016, 0.9012664476045226]",6.6119533,6.7451816,0.1562342
442,11492,0.0020477064277400307,6.5352582931518555,"[-0.9981737211520914, -0.573471243350578, -0.3403877731841318, -0.5106524183481904, -0.3269524340300438, -0.018273647420730788, 0.989335855772392, 0.009581873721437803, -0.1882627033421613, 0.11684807194552556, -0.5898812296363665, 0.05819300368824312, 0.20208593559585247, 0.8444559497172363, 0.5002972100988037, 0.02491753870377914, -0.7525652433743877, 0.0395004459423985, -0.05673905809037499, -0.006750011512059924, 0.9032615439162771]","[-1.0221104407488635, -0.5666487495596259, -0.33620328368316005, -0.4945525068898098, -0.3252067531929718, 0.0070954368196960525, 1.1076067747344611, 0.006973074811699594, -0.1954416166826059, 0.0992519534110699, -0.5729343247817642, 0.06919284509604645, 0.20147013654340973, 1.2592534247282703, 0.4969989371349104, 0.01834697812667316, -0.7500452351143398, 0.04884759747551388, -0.05666236788116626, -0.002469952894986918, 1.1989081775467172]",6.595407,"[-0.9957793034825948, -0.565593178528433, -0.33552854497236234, -0.490781701547135, -0.32464141641327476, 0.006844851967631231, 0.9830561416948327, 0.0051667957207255436, -0.1978424513962457, 0.09627779448646083, -0.5721990792254079, 0.07159523446292906, 0.2004117293177595, 0.839676446449035, 0.4966870561136558, 0.01802366963188689, -0.7497797468311239, 0.04873756758288683, -0.056678829410044665, -0.0019788376216972915, 0.9021578662789757]",6.595407,6.7390018,0.13859172
443,11518,0.0019440761678353744,6.5352582931518555,"[-0.9981737211520914, -0.573471243350578, -0.3403877731841318, -0.5106524183481904, -0.3269524340300438, -0.018273647420730788, 0.989335855772392, 0.009581873721437803, -0.1882627033421613, 0.11684807194552556, -0.5898812296363665, 0.05819300368824312, 0.20208593559585247, 0.8444559497172363, 0.5002972100988037, 0.02491753870377914, -0.7525652433743877, 0.0395004459423985, -0.05673905809037499, -0.006750011512059924, 0.9032615439162771]","[-1.0237567656701643, -0.5679661488294316, -0.3355131171332917, -0.4948287360859639, -0.3241918250621756, 0.007023778771060344, 1.106702810917198, 0.007588382905710824, -0.19525584048504865, 0.09876658541378763, -0.572514844775318, 0.06857313744331374, 0.2012422083279283, 1.259992868420766, 0.49726184448449556, 0.018668942745320796, -0.7499327214805495, 0.04955175770956123, -0.05655072964956643, -0.0024284773671017735, 1.1991723311687366]",6.538171,"[-0.9974705633320273, -0.5686662296665757, -0.3350858329393762, -0.4938061615890476, -0.32428570724137296, 0.006222018760163254, 0.984366834816665, 0.008461876976775676, -0.19535067688068714, 0.09920353404963486, -0.572414205664192, 0.06763181627322477, 0.19964037444304986, 0.8396024888459533, 0.4973478412760945, 0.01964519411395029, -0.7496616163325145, 0.050906444270712004, -0.0562985766242401, -0.0024395264557176876, 0.8998863730107042]",6.538171,6.749191,0.17166893
444,11544,0.0019359638748623674,6.5352582931518555,"[-0.9981737211520914, -0.573471243350578, -0.3403877731841318, -0.5106524183481904, -0.3269524340300438, -0.018273647420730788, 0.989335855772392, 0.009581873721437803, -0.1882627033421613, 0.11684807194552556, -0.5898812296363665, 0.05819300368824312, 0.20208593559585247, 0.8444559497172363, 0.5002972100988037, 0.02491753870377914, -0.7525652433743877, 0.0395004459423985, -0.05673905809037499, -0.006750011512059924, 0.9032615439162771]","[-1.0232717835096938, -0.5678499624968488, -0.33500641998794894, -0.4936102568171236, -0.3238457168572832, 0.0072297893746905775, 1.1065493742096115, 0.006547233526184385, -0.19590135534830672, 0.09820151705062648, -0.5726075918004545, 0.06948702431620415, 0.2012030168059694, 1.2606667159113654, 0.49721217603426415, 0.018879216073960068, -0.7498160652196135, 0.04959619461517527, -0.05645233430430796, -0.0025642628051435238, 1.1989679415517076]",6.6241503,"[-0.9963599016507033, -0.5673078082052551, -0.3344833037634706, -0.493066514782421, -0.32398173477140035, 0.007764387159578756, 0.9854305262714066, 0.005091240634458552, -0.19610051116632024, 0.09594308474278801, -0.572153523887169, 0.06994017763072108, 0.20009007829616884, 0.8366265833321186, 0.4966186432465419, 0.018597389519187622, -0.7489809747494385, 0.049231383697604, -0.055913846475523034, -0.00240397908687258, 0.9016555406040515]",6.6241503,6.809204,0.19826613
445,11570,0.0019002084146818158,6.5352582931518555,"[-0.9981737211520914, -0.573471243350578, -0.3403877731841318, -0.5106524183481904, -0.3269524340300438, -0.018273647420730788, 0.989335855772392, 0.009581873721437803, -0.1882627033421613, 0.11684807194552556, -0.5898812296363665, 0.05819300368824312, 0.20208593559585247, 0.8444559497172363, 0.5002972100988037, 0.02491753870377914, -0.7525652433743877, 0.0395004459423985, -0.05673905809037499, -0.006750011512059924, 0.9032615439162771]","[-1.0238403251535404, -0.5689570242394634, -0.3347532200307598, -0.4946435685255737, -0.3238297052235871, 0.007314417060621502, 1.1067867484899458, 0.007402761502706467, -0.19454248567625415, 0.09801969895452418, -0.5709100591716517, 0.06935697480618988, 0.20166187848324918, 1.2602708694580858, 0.49707208961904265, 0.018623885764836555, -0.7497091531442693, 0.04980955870028998, -0.05641958765062761, -0.0023515540182230126, 1.1984564325933154]",6.6115403,"[-0.9970535109660057, -0.569532598742737, -0.3349906467574391, -0.49513649121615133, -0.32401698664808487, 0.007650483905279692, 0.9832524893753811, 0.008329322777246746, -0.19369365014535256, 0.0977059869649891, -0.5701463187022728, 0.0688793177573891, 0.2013078223872953, 0.8395484293791263, 0.49717713505950895, 0.018257272582523194, -0.7495012910473252, 0.04936205947957978, -0.056312191458678953, -0.0021424112269081965, 0.9016008638574552]",6.6115403,6.8156633,0.18120179
446,11596,0.001870249433238674,6.5352582931518555,"[-0.9981737211520914, -0.573471243350578, -0.3403877731841318, -0.5106524183481904, -0.3269524340300438, -0.018273647420730788, 0.989335855772392, 0.009581873721437803, -0.1882627033421613, 0.11684807194552556, -0.5898812296363665, 0.05819300368824312, 0.20208593559585247, 0.8444559497172363, 0.5002972100988037, 0.02491753870377914, -0.7525652433743877, 0.0395004459423985, -0.05673905809037499, -0.006750011512059924, 0.9032615439162771]","[-1.0244465281881039, -0.5689146616953644, -0.33485873050706666, -0.49523603629927787, -0.32355566290839116, 0.00795146427129561, 1.1065269338761503, 0.008353898969224517, -0.19458556872969918, 0.09677304897248276, -0.5706888317459946, 0.06883697744241882, 0.2020791289615025, 1.2599206878547602, 0.49692178297447587, 0.018442842740056527, -0.7495829519601948, 0.049913323045748276, -0.056355743519854895, -0.0022018666321744636, 1.1989772359168733]",6.5810966,"[-0.9968107812344614, -0.5696580909388489, -0.3356935153793873, -0.49706466618819256, -0.3236715122002593, 0.010591996918831073, 0.9828612421851955, 0.009242904916000364, -0.19437038754838779, 0.0979416331411064, -0.5709549117638814, 0.06857582717456724, 0.2044192210729301, 0.8429060205087983, 0.49678532272226045, 0.0191733216976527, -0.7498326171958856, 0.04949981327985461, -0.056342973128391705, -0.0025949702996659815, 0.8998023392407536]",6.5810966,6.7781763,0.1809528
447,11622,0.0018891836060576774,6.5352582931518555,"[-0.9981737211520914, -0.573471243350578, -0.3403877731841318, -0.5106524183481904, -0.3269524340300438, -0.018273647420730788, 0.989335855772392, 0.009581873721437803, -0.1882627033421613, 0.11684807194552556, -0.5898812296363665, 0.05819300368824312, 0.20208593559585247, 0.8444559497172363, 0.5002972100988037, 0.02491753870377914, -0.7525652433743877, 0.0395004459423985, -0.05673905809037499, -0.006750011512059924, 0.9032615439162771]","[-1.0245277831388273, -0.5690970682184529, -0.3346212583443597, -0.49575181599867274, -0.3231249364755347, 0.008091684475320618, 1.105582578057599, 0.009222782218690159, -0.19413152005019962, 0.09682821066355637, -0.5704946651828054, 0.06760975945302478, 0.2022796919375095, 1.2600563932822657, 0.49693162137745334, 0.01801795376166883, -0.7496297417853629, 0.050106587973379156, -0.05635048313473481, -0.0021257068728229448, 1.199655076422914]",6.563205,"[-0.9972699720898048, -0.5718286804414959, -0.3341610351418235, -0.4994884913657238, -0.3252404687218544, 0.007536554727496625, 0.9861038856012292, 0.009311280315919615, -0.1915558724143475, 0.09727672199715479, -0.5699946630703916, 0.06619063155518497, 0.202740145763947, 0.8382790041957097, 0.4972593605039798, 0.018257178345987283, -0.749475957749543, 0.050322712292302195, -0.055819932843985114, -0.0020466104297491555, 0.9001434257407709]",6.563205,6.7200704,0.105691604
