generation,evals,sigma,best_f,best_x,mean,best_f_gen,best_x_gen,f_gen_min,f_gen_mean,f_gen_std
647,16822,5.1911413590430816e-05,5.467092514038086,"[-0.9382096287664664, 0.2492668461797355, -0.36210120594003087, -0.024526796645295355, -0.36704428027566194, 0.11372840844323676, 0.9986325352905318, -0.1684022211530447, 0.45488430754427955, 0.24318017242335596, -0.20462421937919723, 0.29043758349918086, -0.07468082285508444, 0.9152110988153866, 0.5344929693965854, -0.0810357207512848, -0.7869660051648654, 0.48183850388304433, -0.12818605439791503, 0.049514184784435575, 0.8928732205794296]","[-0.9442377539336881, 0.24090684050268155, -0.3738016853724061, -0.023483291955626293, -0.3581536277236341, 0.10815132892150223, 1.0767585593439686, -0.16305766631992702, 0.44790600189595986, 0.24643280217642183, -0.2029029975229914, 0.28914050763649984, -0.07012959049755783, 1.1758428380386137, 0.5344283928943742, -0.08634119181201934, -0.785126031499941, 0.4834602282130591, -0.12895376655039797, 0.04628669122610225, 0.8956679590882393]",5.4820666,"[-0.9442616578986575, 0.2409635355175181, -0.3737904551171459, -0.02345645652939423, -0.3581345534918402, 0.10813382902418404, 0.9964113928103495, -0.16306027341966017, 0.44791467574219246, 0.24644012249850286, -0.20291822084105682, 0.28915084070483876, -0.07015251257159946, 0.9241331427236862, 0.5344287666605096, -0.08635148877579508, -0.7851304786322681, 0.48344734567897213, -0.12894833024239996, 0.046294920365784725, 0.8956434611308285]",5.4820666,5.54603,0.057074163
648,16848,5.187099856849384e-05,5.467092514038086,"[-0.9382096287664664, 0.2492668461797355, -0.36210120594003087, -0.024526796645295355, -0.36704428027566194, 0.11372840844323676, 0.9986325352905318, -0.1684022211530447, 0.45488430754427955, 0.24318017242335596, -0.20462421937919723, 0.29043758349918086, -0.07468082285508444, 0.9152110988153866, 0.5344929693965854, -0.0810357207512848, -0.7869660051648654, 0.48183850388304433, -0.12818605439791503, 0.049514184784435575, 0.8928732205794296]","[-0.9442475447538918, 0.24092282812129542, -0.37378947239326116, -0.023492347097462306, -0.35816049149753215, 0.10814866978491067, 1.0767713881426804, -0.16305312983435985, 0.4479001218116491, 0.24642781823492074, -0.20287865315274348, 0.28913122496201, -0.07011873333727221, 1.1758644964984648, 0.5344283811415725, -0.08634941033261508, -0.7851222854416198, 0.48348175190438764, -0.12896422709260968, 0.046276763104803144, 0.8956988139829514]",5.482843,"[-0.9443004346047645, 0.2409788189906953, -0.3737676397757188, -0.023472739432817507, -0.3581447825293335, 0.10810631578679292, 0.9964051509496195, -0.1630161744961605, 0.44790957052984504, 0.2464104825182898, -0.20286849999826653, 0.2891040329027255, -0.07014239558504756, 0.9240680545976135, 0.5344298053807107, -0.08634631339455011, -0.7851277848322925, 0.48349345161267643, -0.12897613654385445, 0.046278035384743746, 0.8957349332829928]",5.482843,5.532175,0.051641177
649,16874,5.3310158503451686e-05,5.467092514038086,"[-0.9382096287664664, 0.2492668461797355, -0.36210120594003087, -0.024526796645295355, -0.36704428027566194, 0.11372840844323676, 0.9986325352905318, -0.1684022211530447, 0.45488430754427955, 0.24318017242335596, -0.20462421937919723, 0.29043758349918086, -0.07468082285508444, 0.9152110988153866, 0.5344929693965854, -0.0810357207512848, -0.7869660051648654, 0.48183850388304433, -0.12818605439791503, 0.049514184784435575, 0.8928732205794296]","[-0.9442667994161723, 0.2408858390175102, -0.3737982116989501, -0.023492211621728713, -0.35814767546127785, 0.10813915063821676, 1.0767667515137853, -0.16305114147697664, 0.4478791578732142, 0.24642894947423744, -0.2028880553007365, 0.2891369647725787, -0.07014378360626007, 1.1758366062683727, 0.534428295267304, -0.08635916014402222, -0.7851250477970465, 0.4834700704387628, -0.12895938743658944, 0.046280772303237586, 0.8956770684386341]",5.4829216,"[-0.9442764350578167, 0.24079881671957534, -0.3738389163788362, -0.023506457832541912, -0.3581305123124837, 0.10812081726287122, 0.9964234212523265, -0.1630321705079361, 0.44785598485783246, 0.24646935539018594, -0.2029175086968792, 0.2891466777893856, -0.07018252829807464, 0.9242207408790691, 0.5344321114578114, -0.08633678867402654, -0.7851276320776197, 0.48344931726948004, -0.1289418260802306, 0.04629699487174699, 0.8956208988285248]",5.4829216,5.51352,0.043994285
650,16900,5.376812147452002e-05,5.467092514038086,"[-0.9382096287664664, 0.2492668461797355, -0.36210120594003087, -0.024526796645295355, -0.36704428027566194, 0.11372840844323676, 0.9986325352905318, -0.1684022211530447, 0.45488430754427955, 0.24318017242335596, -0.20462421937919723, 0.29043758349918086, -0.07468082285508444, 0.9152110988153866, 0.5344929693965854, -0.0810357207512848, -0.7869660051648654, 0.48183850388304433, -0.12818605439791503, 0.049514184784435575, 0.8928732205794296]","[-0.9442731657062114, 0.2409020588868704, -0.3738202181728717, -0.023497339187710364, -0.35814588809908593, 0.10811426501977134, 1.076772031068713, -0.16305900872627266, 0.4478739976342224, 0.24643827939501572, -0.20288949332709189, 0.28914385375763924, -0.07013869579233414, 1.1758553853031546, 0.5344291566132398, -0.08635308649208519, -0.7851270887672364, 0.483473105531888, -0.1289565937720539, 0.0462856112304092, 0.8956821672650309]",5.482387,"[-0.9442863078035703, 0.24088864200412716, -0.3738097939125971, -0.023490504891510326, -0.35815358246221485, 0.1081106201289472, 0.9964192018542087, -0.16307457207612192, 0.4478573302695456, 0.24641590069526312, -0.20289217428400322, 0.28914473872750995, -0.07013282822647453, 0.9241071413919272, 0.5344252221056499, -0.08636890665833015, -0.7851298568335845, 0.4834590146772809, -0.12895240330835567, 0.04628508810682438, 0.8956801191824948]",5.482387,5.5562243,0.05666603
651,16926,5.315900977308406e-05,5.467092514038086,"[-0.9382096287664664, 0.2492668461797355, -0.36210120594003087, -0.024526796645295355, -0.36704428027566194, 0.11372840844323676, 0.9986325352905318, -0.1684022211530447, 0.45488430754427955, 0.24318017242335596, -0.20462421937919723, 0.29043758349918086, -0.07468082285508444, 0.9152110988153866, 0.5344929693965854, -0.0810357207512848, -0.7869660051648654, 0.48183850388304433, -0.12818605439791503, 0.049514184784435575, 0.8928732205794296]","[-0.9442879773106553, 0.24090678526615536, -0.3738159222240963, -0.02350675607389897, -0.3581518768282296, 0.10809801414996204, 1.07676865119115, -0.1630432701952891, 0.4478829968459819, 0.24643971341598234, -0.20288602905663464, 0.28914546330813046, -0.07014989293555031, 1.175851054632535, 0.5344288400957066, -0.08634822540888383, -0.7851281114728091, 0.4834728258635378, -0.1289553026143862, 0.0462891345931271, 0.8956818542199783]",5.482314,"[-0.9442911114085861, 0.24089132248681613, -0.3738016401304534, -0.023496660288211624, -0.35816388838773583, 0.10813998361306369, 0.9964182763445361, -0.1630654408557529, 0.4478742527319205, 0.2464560610625802, -0.2028905580454513, 0.2891570968919547, -0.07013860519537951, 0.9241562867461747, 0.5344273398838089, -0.08635090788860926, -0.7851266498656638, 0.48347589788956197, -0.12895076315377696, 0.04628320465795705, 0.8956777371194009]",5.482314,5.525022,0.04600814
652,16952,5.236651621307159e-05,5.467092514038086,"[-0.9382096287664664, 0.2492668461797355, -0.36210120594003087, -0.024526796645295355, -0.36704428027566194, 0.11372840844323676, 0.9986325352905318, -0.1684022211530447, 0.45488430754427955, 0.24318017242335596, -0.20462421937919723, 0.29043758349918086, -0.07468082285508444, 0.9152110988153866, 0.5344929693965854, -0.0810357207512848, -0.7869660051648654, 0.48183850388304433, -0.12818605439791503, 0.049514184784435575, 0.8928732205794296]","[-0.9442980097126251, 0.24092318108672875, -0.37382140847148393, -0.02351535986914415, -0.35814742926320153, 0.10808552128140574, 1.0767712200359874, -0.16304849861951454, 0.44789826190394466, 0.24644377930854236, -0.20290000853824325, 0.28915313281102145, -0.07014702581886595, 1.1758469085174863, 0.5344285340912425, -0.08634940373597043, -0.7851293342155896, 0.48347147950058905, -0.12895704638752836, 0.04628889041230971, 0.8956925167929096]",5.4824095,"[-0.9442897217599165, 0.2409611989363115, -0.37382834613347626, -0.02351112048309832, -0.35812962520099323, 0.10809654002362734, 0.9964228594167863, -0.16306349929018418, 0.4479262950258931, 0.2464637999631167, -0.20295358364726251, 0.2891806981165858, -0.0701418687847445, 0.9241841045457478, 0.5344313917734395, -0.08635318020313469, -0.7851344415067038, 0.4834437358672192, -0.1289452519270286, 0.04629697807347051, 0.89566081396832]",5.4824095,5.526452,0.052453563
653,16978,5.474101627683192e-05,5.467092514038086,"[-0.9382096287664664, 0.2492668461797355, -0.36210120594003087, -0.024526796645295355, -0.36704428027566194, 0.11372840844323676, 0.9986325352905318, -0.1684022211530447, 0.45488430754427955, 0.24318017242335596, -0.20462421937919723, 0.29043758349918086, -0.07468082285508444, 0.9152110988153866, 0.5344929693965854, -0.0810357207512848, -0.7869660051648654, 0.48183850388304433, -0.12818605439791503, 0.049514184784435575, 0.8928732205794296]","[-0.9443068203927996, 0.24093728489485008, -0.3738309328772289, -0.023523876676933675, -0.35813769908013127, 0.10807946340699202, 1.0767785488211732, -0.1630481648015445, 0.44792362044158024, 0.24645036790562036, -0.20291051917188144, 0.28915086990657674, -0.0701375858759067, 1.1758368691947632, 0.5344274507483554, -0.0863435509137862, -0.7851306524706209, 0.48346981587137655, -0.12895701775223903, 0.046293831737477906, 0.8956978213553208]",5.4825573,"[-0.9443240156419028, 0.24094318163845635, -0.3738235003927725, -0.023555075013035068, -0.3581298458453262, 0.10805313605894112, 0.9964125671629248, -0.16304741053364677, 0.4479033767825786, 0.24645343058261296, -0.20289850568819245, 0.289135408778498, -0.07011885257282954, 0.9241325451058003, 0.5344240480995847, -0.0863376151356779, -0.7851261810236325, 0.4834875018613513, -0.12895958527174933, 0.04629754403997898, 0.8957278978235625]",5.4825573,5.5291996,0.056252323
654,17004,5.5894491080937813e-05,5.467092514038086,"[-0.9382096287664664, 0.2492668461797355, -0.36210120594003087, -0.024526796645295355, -0.36704428027566194, 0.11372840844323676, 0.9986325352905318, -0.1684022211530447, 0.45488430754427955, 0.24318017242335596, -0.20462421937919723, 0.29043758349918086, -0.07468082285508444, 0.9152110988153866, 0.5344929693965854, -0.0810357207512848, -0.7869660051648654, 0.48183850388304433, -0.12818605439791503, 0.049514184784435575, 0.8928732205794296]","[-0.9443015664929569, 0.24091838729156456, -0.37385765608125665, -0.023521167536517496, -0.3581446663291337, 0.10807278668895437, 1.0767777722736511, -0.16303882655414514, 0.4479155733847758, 0.24645588882859387, -0.20290551993866707, 0.2891425660460257, -0.07013549846104221, 1.175833188002264, 0.5344263711549216, -0.0863230162944994, -0.7851286059125575, 0.4834799799534808, -0.12895671863517277, 0.046290633508085474, 0.8957033207526874]",5.482622,"[-0.9442928091444712, 0.2408614933741732, -0.373866436469956, -0.023511135332646687, -0.3581361903419683, 0.10809392657779399, 0.9964159570272553, -0.16304483612212262, 0.4479080202359832, 0.24647268847405296, -0.2029287954803034, 0.28914747460373347, -0.07014624971081973, 0.9242196974149103, 0.5344242703307714, -0.08631553074734342, -0.7851309653294608, 0.48346150604982213, -0.12894390420811475, 0.04629684135006144, 0.8956718404762287]",5.482622,5.5384007,0.050275236
655,17030,5.3686408511503495e-05,5.467092514038086,"[-0.9382096287664664, 0.2492668461797355, -0.36210120594003087, -0.024526796645295355, -0.36704428027566194, 0.11372840844323676, 0.9986325352905318, -0.1684022211530447, 0.45488430754427955, 0.24318017242335596, -0.20462421937919723, 0.29043758349918086, -0.07468082285508444, 0.9152110988153866, 0.5344929693965854, -0.0810357207512848, -0.7869660051648654, 0.48183850388304433, -0.12818605439791503, 0.049514184784435575, 0.8928732205794296]","[-0.9442960004442434, 0.24092906864940578, -0.37385600644482314, -0.023519917837609993, -0.35814258166627244, 0.10808163786656962, 1.0767723467455108, -0.1630508030453596, 0.4479265876764844, 0.24646819203173811, -0.2029172289326809, 0.28914804369790936, -0.07012786527030698, 1.1758200512143446, 0.5344268569579653, -0.08633254244500635, -0.7851288042873992, 0.4834802241845627, -0.12895960501360237, 0.046286548994181956, 0.8957158553797198]",5.482857,"[-0.944233575202825, 0.24087004053476846, -0.37388233342298033, -0.023566802331962407, -0.35818041330858646, 0.10809875272897822, 0.9964388219069535, -0.1630970232748324, 0.4478933330602715, 0.2465298173553284, -0.20290767592845615, 0.28915562500886377, -0.0700757114347066, 0.9241921489018435, 0.5344239797021906, -0.08627996875376716, -0.7851264624966809, 0.4834866424749791, -0.12895991984519464, 0.04628424716357629, 0.8957108015026175]",5.482857,5.5190907,0.044566654
656,17056,5.3692500585072384e-05,5.467092514038086,"[-0.9382096287664664, 0.2492668461797355, -0.36210120594003087, -0.024526796645295355, -0.36704428027566194, 0.11372840844323676, 0.9986325352905318, -0.1684022211530447, 0.45488430754427955, 0.24318017242335596, -0.20462421937919723, 0.29043758349918086, -0.07468082285508444, 0.9152110988153866, 0.5344929693965854, -0.0810357207512848, -0.7869660051648654, 0.48183850388304433, -0.12818605439791503, 0.049514184784435575, 0.8928732205794296]","[-0.9442998154333694, 0.2409325530124462, -0.3738733754755542, -0.02351901379878878, -0.3581388405954902, 0.10807063080141235, 1.0767790348307384, -0.16306335767490782, 0.4479153317122136, 0.2464612324320335, -0.20291005213869748, 0.2891428091530567, -0.07011338023067429, 1.1758488066742006, 0.5344249601567411, -0.08632813229710228, -0.7851277768322659, 0.4834811124015451, -0.1289592819987594, 0.04628370590869489, 0.895711173381691]",5.481672,"[-0.9443279959911625, 0.24094948380992942, -0.37391183507734277, -0.023553046643764463, -0.3581326064350514, 0.10801337641965834, 0.9964147823703732, -0.16306333562123893, 0.44795365877713994, 0.24646868309548725, -0.2029264236396901, 0.28915150504008313, -0.07012185834403231, 0.924124297754965, 0.5344227661827654, -0.08631964097183711, -0.7851315487799126, 0.483477235198216, -0.12896281939800214, 0.04628541775107723, 0.895737035962061]",5.481672,5.5252814,0.055781003
657,17082,5.031583628370215e-05,5.467092514038086,"[-0.9382096287664664, 0.2492668461797355, -0.36210120594003087, -0.024526796645295355, -0.36704428027566194, 0.11372840844323676, 0.9986325352905318, -0.1684022211530447, 0.45488430754427955, 0.24318017242335596, -0.20462421937919723, 0.29043758349918086, -0.07468082285508444, 0.9152110988153866, 0.5344929693965854, -0.0810357207512848, -0.7869660051648654, 0.48183850388304433, -0.12818605439791503, 0.049514184784435575, 0.8928732205794296]","[-0.9443076840757152, 0.24093443684905316, -0.373849912134453, -0.02351635464896321, -0.3581343748551692, 0.10807490308980473, 1.0767829085565126, -0.16305153008749196, 0.4479157560763465, 0.24644382404285212, -0.2028979888920297, 0.28913595411392334, -0.07012463969650658, 1.1758610367479159, 0.5344267765478302, -0.08634315602233586, -0.7851273196599401, 0.48348385754489015, -0.1289613661124873, 0.046284555934457315, 0.8957074112496728]",5.4825134,"[-0.9442882477290505, 0.24091289567670734, -0.3737987915769093, -0.023502643752499337, -0.35813682418163617, 0.10811243570314145, 0.9964202112602676, -0.16306380475367085, 0.44789593172868847, 0.2464095292158321, -0.20290154597081045, 0.2891437942662488, -0.07013556508680127, 0.9241478013484908, 0.5344275007565239, -0.0863555907891865, -0.7851334822116525, 0.48345950750515615, -0.12895985220628167, 0.0462844254900599, 0.8956454480985865]",5.4825134,5.5216274,0.050565124
658,17108,4.8338372503314886e-05,5.467092514038086,"[-0.9382096287664664, 0.2492668461797355, -0.36210120594003087, -0.024526796645295355, -0.36704428027566194, 0.11372840844323676, 0.9986325352905318, -0.1684022211530447, 0.45488430754427955, 0.24318017242335596, -0.20462421937919723, 0.29043758349918086, -0.07468082285508444, 0.9152110988153866, 0.5344929693965854, -0.0810357207512848, -0.7869660051648654, 0.48183850388304433, -0.12818605439791503, 0.049514184784435575, 0.8928732205794296]","[-0.94432003953922, 0.24094103763095268, -0.37387096814278137, -0.023520322102712203, -0.3581301660183847, 0.10805077245992988, 1.0767842080206214, -0.16304626346372017, 0.4479333225385159, 0.24646403793799346, -0.20290542966478725, 0.28913823384788184, -0.07013164742384827, 1.1758532571411073, 0.5344272593851266, -0.08633141869345791, -0.78512933505238, 0.4834838410777481, -0.12896092517498017, 0.046287984924912685, 0.8957116275237069]",5.4824257,"[-0.9443746281231089, 0.24088493596566368, -0.3738689117442695, -0.023516632368318118, -0.35811205009750385, 0.10803097453033131, 0.9964086333640737, -0.16299961162324864, 0.4479476173996306, 0.2464859482006228, -0.20295622606479188, 0.2891552775717898, -0.07015895005938394, 0.9242441211106646, 0.5344302580406909, -0.08634482538926953, -0.7851333320062037, 0.4834609956797554, -0.12895236476532299, 0.04628787350329561, 0.8956884551315917]",5.4824257,5.510399,0.04362256
659,17134,4.65532126152997e-05,5.467092514038086,"[-0.9382096287664664, 0.2492668461797355, -0.36210120594003087, -0.024526796645295355, -0.36704428027566194, 0.11372840844323676, 0.9986325352905318, -0.1684022211530447, 0.45488430754427955, 0.24318017242335596, -0.20462421937919723, 0.29043758349918086, -0.07468082285508444, 0.9152110988153866, 0.5344929693965854, -0.0810357207512848, -0.7869660051648654, 0.48183850388304433, -0.12818605439791503, 0.049514184784435575, 0.8928732205794296]","[-0.9443189075786356, 0.24094326630020416, -0.37389453881401735, -0.02351473915633028, -0.3581211804473204, 0.10803259626683967, 1.0767852026939064, -0.16304575612895972, 0.4479238198438528, 0.24647489460727132, -0.20291432510913282, 0.2891351125263169, -0.07012825335410341, 1.1758506062144647, 0.5344262879982887, -0.08632871211904268, -0.7851282282579797, 0.4834858984100832, -0.1289612057326399, 0.046286176420739365, 0.8957046546550388]",5.4819155,"[-0.9443264889158948, 0.24092897582772863, -0.3738949906776209, -0.023522969636383034, -0.35812380155431456, 0.10801870325887405, 0.9964137484961799, -0.16303853093402587, 0.44793699296271094, 0.24648286841940603, -0.2029185499290698, 0.2891392638275523, -0.07014787833075058, 0.9241521010812858, 0.5344254843243, -0.08632953258626777, -0.7851263197586068, 0.48348356166239626, -0.12896221378247932, 0.04628614905896386, 0.8957170918767128]",5.4819155,5.5099306,0.048207894
660,17160,4.564706814832739e-05,5.467092514038086,"[-0.9382096287664664, 0.2492668461797355, -0.36210120594003087, -0.024526796645295355, -0.36704428027566194, 0.11372840844323676, 0.9986325352905318, -0.1684022211530447, 0.45488430754427955, 0.24318017242335596, -0.20462421937919723, 0.29043758349918086, -0.07468082285508444, 0.9152110988153866, 0.5344929693965854, -0.0810357207512848, -0.7869660051648654, 0.48183850388304433, -0.12818605439791503, 0.049514184784435575, 0.8928732205794296]","[-0.9443147626728581, 0.24094956944551885, -0.3739154197462585, -0.023512822308009013, -0.358121159076846, 0.10802578484983377, 1.0767831197631024, -0.16304631365316977, 0.447927502464623, 0.24647537492607555, -0.20291106950869905, 0.28914001906620196, -0.07012707579961062, 1.1758515320586467, 0.5344271207457553, -0.08631859401657345, -0.785129176526945, 0.4834870317262963, -0.12895951976779904, 0.046290666152823075, 0.8957065972207167]",5.482327,"[-0.9442746228626039, 0.2409037353520834, -0.37389455551502765, -0.02350194939781994, -0.3581491458641755, 0.10809338289358542, 0.9964140606343109, -0.16306787153848168, 0.44789966695487216, 0.24643074931836298, -0.20289005648021935, 0.2891516698433953, -0.07011226203029267, 0.924138747853627, 0.5344251232221136, -0.08632988540263245, -0.7851263207679368, 0.4834782518605842, -0.12895260110058482, 0.04628795236179002, 0.8957004541188777]",5.482327,5.49834,0.034123532
661,17186,4.420994742941426e-05,5.467092514038086,"[-0.9382096287664664, 0.2492668461797355, -0.36210120594003087, -0.024526796645295355, -0.36704428027566194, 0.11372840844323676, 0.9986325352905318, -0.1684022211530447, 0.45488430754427955, 0.24318017242335596, -0.20462421937919723, 0.29043758349918086, -0.07468082285508444, 0.9152110988153866, 0.5344929693965854, -0.0810357207512848, -0.7869660051648654, 0.48183850388304433, -0.12818605439791503, 0.049514184784435575, 0.8928732205794296]","[-0.9443143333806754, 0.24095902534795777, -0.3739231523359001, -0.023513737007071833, -0.35811780280404004, 0.10802155374416342, 1.076783775561287, -0.16305118026388812, 0.44793885558249524, 0.24647351397577957, -0.20292788247100835, 0.2891462458074971, -0.07012842671754273, 1.1758339655309087, 0.5344277465851724, -0.08633121371140587, -0.7851301849004864, 0.4834845839667705, -0.12896278766695163, 0.04628866564360971, 0.8957108041066602]",5.481812,"[-0.9442681309333167, 0.24095405683159912, -0.3739168966654577, -0.02348349808663956, -0.35812303012740593, 0.1080674960699727, 0.9964206625963637, -0.16307857456561115, 0.44795240588987306, 0.24645907529651792, -0.20296577177366762, 0.2891484026192276, -0.07011086976081099, 0.9241900086477112, 0.5344281633659608, -0.08633540329457594, -0.7851348355193378, 0.4834695117436049, -0.12896373838197286, 0.04628447405420631, 0.8956926561631804]",5.481812,5.5096154,0.048446752
662,17212,4.3573759156818346e-05,5.467092514038086,"[-0.9382096287664664, 0.2492668461797355, -0.36210120594003087, -0.024526796645295355, -0.36704428027566194, 0.11372840844323676, 0.9986325352905318, -0.1684022211530447, 0.45488430754427955, 0.24318017242335596, -0.20462421937919723, 0.29043758349918086, -0.07468082285508444, 0.9152110988153866, 0.5344929693965854, -0.0810357207512848, -0.7869660051648654, 0.48183850388304433, -0.12818605439791503, 0.049514184784435575, 0.8928732205794296]","[-0.9443112945702927, 0.24098090917641193, -0.3739108824800522, -0.023505629226808888, -0.35811619185079296, 0.10801741199496587, 1.0767855417742247, -0.16305412175015702, 0.44794683225869036, 0.24647013149596866, -0.2029276890810328, 0.28914929137661316, -0.07013092974730384, 1.1758502889604692, 0.5344282595456745, -0.08634190241944695, -0.7851306865411575, 0.48348803621328823, -0.12896319915726387, 0.04629070555133111, 0.8957178552003963]",5.4820566,"[-0.9443010868502305, 0.24100915398230618, -0.373874901946837, -0.023504388100343606, -0.35814271160308153, 0.10801755280406124, 0.9964126353115464, -0.1630589468703603, 0.44793678916050417, 0.2464483820205712, -0.20289450696853598, 0.2891464374631792, -0.07012675879589189, 0.9240848904965803, 0.5344280308271304, -0.08634536295763251, -0.7851249805290637, 0.48351494221818364, -0.12896507583331365, 0.046290215702434016, 0.8957596182767068]",5.4820566,5.5150943,0.047437143
663,17238,4.3874981523547335e-05,5.467092514038086,"[-0.9382096287664664, 0.2492668461797355, -0.36210120594003087, -0.024526796645295355, -0.36704428027566194, 0.11372840844323676, 0.9986325352905318, -0.1684022211530447, 0.45488430754427955, 0.24318017242335596, -0.20462421937919723, 0.29043758349918086, -0.07468082285508444, 0.9152110988153866, 0.5344929693965854, -0.0810357207512848, -0.7869660051648654, 0.48183850388304433, -0.12818605439791503, 0.049514184784435575, 0.8928732205794296]","[-0.9443257357569008, 0.2409960415686365, -0.3739246166308031, -0.02350259367898139, -0.35811300970716187, 0.10799387208154307, 1.0768091198114835, -0.16303480113716068, 0.4479563990578474, 0.24648194888800873, -0.2029273034869684, 0.2891396930986548, -0.07012253780244311, 1.1758686811679373, 0.5344290587349174, -0.08633776961056043, -0.7851295662684388, 0.4834906394997253, -0.12896224117847896, 0.04629316701123826, 0.8957177911913505]",5.4816723,"[-0.9443331433884283, 0.24099998608276613, -0.37395183716141467, -0.023530848075677534, -0.35812517556003914, 0.1079753042680628, 0.9964018417243111, -0.16303083912510707, 0.44794699700873003, 0.2464856449401221, -0.20290454627939195, 0.2891410253005176, -0.07011490799327547, 0.9240946719022928, 0.5344278443578065, -0.08632575589053151, -0.7851301318722296, 0.483496272420659, -0.12895797093423425, 0.04629310137739284, 0.8957397963377989]",5.4816723,5.5063753,0.04430462
664,17264,4.591288987949115e-05,5.467092514038086,"[-0.9382096287664664, 0.2492668461797355, -0.36210120594003087, -0.024526796645295355, -0.36704428027566194, 0.11372840844323676, 0.9986325352905318, -0.1684022211530447, 0.45488430754427955, 0.24318017242335596, -0.20462421937919723, 0.29043758349918086, -0.07468082285508444, 0.9152110988153866, 0.5344929693965854, -0.0810357207512848, -0.7869660051648654, 0.48183850388304433, -0.12818605439791503, 0.049514184784435575, 0.8928732205794296]","[-0.9443420458892328, 0.241023210537024, -0.3739317954255894, -0.02351219413050471, -0.3581057392128946, 0.10796565179931522, 1.076821801725108, -0.16302215154700017, 0.44797057044132255, 0.24648831878955363, -0.20292491441344823, 0.2891332538641275, -0.07012681574783132, 1.1758806572712648, 0.5344300338144659, -0.08634392681264172, -0.7851271265299078, 0.483501677911835, -0.12896485198397595, 0.046293328034958975, 0.895730519509554]",5.481461,"[-0.944333368570527, 0.24103725751949925, -0.3739329613783266, -0.023531011025931012, -0.35810724121241194, 0.10795993150561108, 0.9964057608427886, -0.16303742329773976, 0.4479834661644187, 0.2464942499011771, -0.20292506082494516, 0.28913023548679556, -0.07012182154466719, 0.9240904366422212, 0.5344296072221104, -0.08634172332104105, -0.7851282022795062, 0.4835111625882675, -0.12896706428752974, 0.04629994559155032, 0.8957636971845104]",5.481461,5.498876,0.039461102
665,17290,4.877270500465676e-05,5.467092514038086,"[-0.9382096287664664, 0.2492668461797355, -0.36210120594003087, -0.024526796645295355, -0.36704428027566194, 0.11372840844323676, 0.9986325352905318, -0.1684022211530447, 0.45488430754427955, 0.24318017242335596, -0.20462421937919723, 0.29043758349918086, -0.07468082285508444, 0.9152110988153866, 0.5344929693965854, -0.0810357207512848, -0.7869660051648654, 0.48183850388304433, -0.12818605439791503, 0.049514184784435575, 0.8928732205794296]","[-0.9443493973787078, 0.2410274586801063, -0.3739376034000941, -0.023510392431986268, -0.3581107102083946, 0.10794979997587363, 1.0768445260580857, -0.16301802579679647, 0.447954956472746, 0.246499883242003, -0.2029149797933305, 0.28913070917433953, -0.07012386169361094, 1.1758987090972493, 0.534429970794986, -0.08634367008692571, -0.7851257190391501, 0.48350840545320994, -0.12896350436249593, 0.04629372057077648, 0.8957396851798872]",5.481451,"[-0.9443596793657137, 0.24099497810245002, -0.3739762205091743, -0.023476565694455376, -0.35809500556325624, 0.10795361203099964, 0.9963864792743771, -0.163011507285685, 0.4479338970114759, 0.24651710751083955, -0.20291268878100202, 0.28911539794608726, -0.07012038103977954, 0.924091275565052, 0.5344304540327822, -0.08634527675933797, -0.785120788966637, 0.48350112282084917, -0.12895514023227247, 0.0462951180708745, 0.8957127251163406]",5.481451,5.511462,0.05299589
666,17316,4.653516029311975e-05,5.467092514038086,"[-0.9382096287664664, 0.2492668461797355, -0.36210120594003087, -0.024526796645295355, -0.36704428027566194, 0.11372840844323676, 0.9986325352905318, -0.1684022211530447, 0.45488430754427955, 0.24318017242335596, -0.20462421937919723, 0.29043758349918086, -0.07468082285508444, 0.9152110988153866, 0.5344929693965854, -0.0810357207512848, -0.7869660051648654, 0.48183850388304433, -0.12818605439791503, 0.049514184784435575, 0.8928732205794296]","[-0.9443353710945076, 0.24098494042039872, -0.37393900610052483, -0.023514545069554565, -0.3581112033777387, 0.10796352327908325, 1.0768317216593024, -0.16302955979678946, 0.4479346010855972, 0.24649685754053366, -0.20291111996690808, 0.28913071622378683, -0.07012460035148216, 1.1759019921009237, 0.5344301257831668, -0.0863436188910776, -0.7851281428769821, 0.48350257298878657, -0.12896002248837787, 0.04629803376999788, 0.8957286971517083]",5.4816833,"[-0.9443761063598293, 0.24093157694198944, -0.37395228192814783, -0.02355997127592369, -0.3581001701801881, 0.10794859528533914, 0.9964031723244056, -0.1630224379010236, 0.4479345737549972, 0.24649888387082547, -0.20290819148225148, 0.2891339520095834, -0.07015879616174936, 0.9241181522850871, 0.5344275985001241, -0.08634496093869894, -0.7851284086209923, 0.4835046709264656, -0.12896498194186048, 0.046295810834332964, 0.8957664454193336]",5.4816833,5.508363,0.04612536
